GEOID,NAME,B19013_001E
13121011508,Census Tract 115.08; Fulton County; Georgia,250001
13121011509,Census Tract 115.09; Fulton County; Georgia,226453
13121011510,Census Tract 115.10; Fulton County; Georgia,238145
13121011511,Census Tract 115.11; Fulton County; Georgia,201538
13121011512,Census Tract 115.12; Fulton County; Georgia,199714
13121011513,Census Tract 115.13; Fulton County; Georgia,187619
13121011514,Census Tract 115.14; Fulton County; Georgia,182394
13121011515,Census Tract 115.15; Fulton County; Georgia,243304
13121011612,Census Tract 116.12; Fulton County; Georgia,186786
13121011618,Census Tract 116.18; Fulton County; Georgia,149881
13121011624,Census Tract 116.24; Fulton County; Georgia,227604
13121011627,Census Tract 116.27; Fulton County; Georgia,94259
13121011628,Census Tract 116.28; Fulton County; Georgia,144162
13121011629,Census Tract 116.29; Fulton County; Georgia,191373
13121011630,Census Tract 116.30; Fulton County; Georgia,147564
13121011631,Census Tract 116.31; Fulton County; Georgia,103224
13121011632,Census Tract 116.32; Fulton County; Georgia,143527
13121011633,Census Tract 116.33; Fulton County; Georgia,155435
13121011634,Census Tract 116.34; Fulton County; Georgia,90469
13121011635,Census Tract 116.35; Fulton County; Georgia,173590
13121011636,Census Tract 116.36; Fulton County; Georgia,100769
13121011637,Census Tract 116.37; Fulton County; Georgia,204654
13121011638,Census Tract 116.38; Fulton County; Georgia,119842
13121011639,Census Tract 116.39; Fulton County; Georgia,112679
13121011640,Census Tract 116.40; Fulton County; Georgia,116908
13121011641,Census Tract 116.41; Fulton County; Georgia,242799
13121011642,Census Tract 116.42; Fulton County; Georgia,138846
13121011643,Census Tract 116.43; Fulton County; Georgia,85590
13121011644,Census Tract 116.44; Fulton County; Georgia,114028
13121011645,Census Tract 116.45; Fulton County; Georgia,142372
13121011646,Census Tract 116.46; Fulton County; Georgia,83869
13121011647,Census Tract 116.47; Fulton County; Georgia,76375
13121011648,Census Tract 116.48; Fulton County; Georgia,199922
13121011649,Census Tract 116.49; Fulton County; Georgia,171680
13121011650,Census Tract 116.50; Fulton County; Georgia,166488
13121011651,Census Tract 116.51; Fulton County; Georgia,144886
13121011652,Census Tract 116.52; Fulton County; Georgia,109132
13121011653,Census Tract 116.53; Fulton County; Georgia,243819
13121011654,Census Tract 116.54; Fulton County; Georgia,132604
13121011655,Census Tract 116.55; Fulton County; Georgia,171875
13121011656,Census Tract 116.56; Fulton County; Georgia,178461
13121011657,Census Tract 116.57; Fulton County; Georgia,191645
13121011658,Census Tract 116.58; Fulton County; Georgia,150938
13121011659,Census Tract 116.59; Fulton County; Georgia,172409
13121011660,Census Tract 116.60; Fulton County; Georgia,106268
13121011661,Census Tract 116.61; Fulton County; Georgia,204877
13121011801,Census Tract 118.01; Fulton County; Georgia,88914
13121011802,Census Tract 118.02; Fulton County; Georgia,38250
13121011901,Census Tract 119.01; Fulton County; Georgia,46157
13121011902,Census Tract 119.02; Fulton County; Georgia,-666666666
13121012000,Census Tract 120; Fulton County; Georgia,-666666666
13121012300,Census Tract 123; Fulton County; Georgia,59914
13121980000,Census Tract 9800; Fulton County; Georgia,-666666666
